Filename,Transcription,Audio File,Speaker Accent,Register,Loan Word Languages,Genders Present,Speaker Count,Region
Oujda_1-82_16k.wav,باش نتهنى من الطلوع والهبوط. بلاتي أخويا، دابا نتا علاش تتعطي هاد الرشوة هادي؟ أنا راه كنعرف شي ناس من العائلة ديالي حتى هوما وقع ليهم نفس هادشي لي وقع ليك. ولكن فاش اتصلو بالخط المباشر ديال رئاسة النيابة العامة، خداو حقهم وبالقانون. ها نتا، اتصل وقت ما بغيتي وبلغ على أي واحد طلب منك الرشوة. أجي. وأنا ما غادي يكون عندي حتى شي مشكل ولا مسؤولية إلى بلغت؟ لا ما تخافش، حيت القانون كيحمي المبلغين. وزايدون هاد الأمور,Oujda_1-82.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/FexhEKNN-cjR0GeVmyU7FQ/nDtc44tSpD7oSBN7eKG_zJ3Iww5kYVljYOXZuPzw_kRg1FjyZ2EwUjzHQuyDgL5RQINQgpkblCAhJ9cFy2wXT_r2XehLnNVkLUhqsvGkX_xzcdr1JimILKx6p3vfN39wh6mtzCHCS7IFSaIXtGSMaAcSH-EYBSE5OoEMlWtz2t4/s4EXQ9a_4BZMpL3vr8xP3TQGsCWRmtwWj2bRgez_VWQ),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_2-32_16k.wav,حالة النقاب إذا كانت المرأة تنتقب تزيل نقابها مثلا وقفازيها هذا عمل ظاهر ثم هناك عمل باللسان مباشرة هادي كلها في الإحرام هكذا يبدأ الإحرام بالنية والعمل الظاهري والعمل المنطوق المسموع الذي هو التلبية هذا كان يقوم به الرسول صلى الله عليه وسلم معاينة وهما يشوفو فيه فإذا هنا يقل الخطأ لأن المتابعة تكون,Oujda_2-32.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/g1QXpWFp2AGUow6ShUKFlg/HIQhCoAGSeRb13hvkE050Fp8dBj5ElcluhlJ-ttrvgT-YhGrtevueaTYWrszA-hAe5pwUkKS3vWo0L7MdnPNu7sQGKinAFRON6w6D9PchP65BVIdUKQqLRepjsVeXjaIqwY_jndgsWQagxR9e-mfafWNxUyzao-A1-F4qvNTJ5A/1uf4GDx4Gw4R-_sv2ZgScSSQky-ZIhouSoobsA89zfc),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_2-64_16k.wav,نعم صحيح هذا لها مكانتها ومباركة كما في القرآن الكريم. وشجرة الزيتون طبعا هذا من نعم الله سبحانه وتعالى على عباده. والشجر على العموم من البيئة والبيئة لا ينبغي إلحاق الضرر بها. ولكن إذا كانت الأعواد ليست في الشجرة فهذه يجوز حرقها واستعمالها والانتفاع بها إلى غير ذلك سواء كانت,Oujda_2-64.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/AJTRH7K2rVx2O6pgq77m5g/hvaVIeXSE81s1XxKBWDR_vCjM6k0eny5EDSMwSYNt5ht_Ahaqo-OEszGX4LFnCMBBW0LuQ2wGVIQ9ftrzn45Q5CQw-KLnjkg_goBl_tUju7N-48vbK7hmHHZmX5Zew_0eHLeGJmUk0CniACkBNfSLmmf7Uzm3rcKNbET28xXMmk/DU0puvcu10Vsn20_DrOY9AoOQf_jC3SfNidiQhcacg4),Of Casablanca,Standard Arabic,,"Male,Female",2,Oujda
Oujda_2-68_16k.wav,شبهه بإنسان يغتسل خمس مرات في نهر جار. وملي قال في نهر جار معناه الماء ديالو نقي. ماشي ماء ماشي راكد. هدا راه مقصود، هادي كلمة جار راه لها لها فيها معاني ودلالات، لها وظيفتها. فشبه من يصلي الفرائض الخمسة في أوقاتها بإنسان يستحم في واد ماؤه صاف نقي صاف.,Oujda_2-68.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/8exbLAcbAJ6xsY6fT2cKRw/HJxAtjIog8KC2I4kla3ZONkjE-nL3ZW2ot9GuUvZIDBh1jmQzW9dV0Ok_M4wjF3119bvZYEbUeIRptxOw6VssZOZ19W4dKkdpbTuhnTSIGDfDd5WFUuAYAPDfYvJw1sSnIyTUepHB8qmkRC4kYN7d9PI78SYD6C085VfXB7K3Mc/o1-f1cusKaLdw5miRDeliuzR7Cd-AHRdYd-CDv6oq6I),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-02_16k.wav,فتيات السعيدية دفاع مراكش هذه هي المقابلات لي غادي تكون نهاية هذا الأسبوع الخاصة بآخر دورة من دورات كرة القدم للسيدات هي مفخرة الآن كان عندنا فريق فالقسم الأول نهضة بركان والآن نضافو لو فرق أخرى جوج هلال الناظور ماذا يعني لك أنت كفتاة الفتيات ديال جهة الشرق يصعدن إلى القسم,Oujda_3-02.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/7-I80ksOqgGcxJFz_uQmYg/JXOC26UFepyEypORfcJAlXAf-qo-3MhFkHhjx6W5azOa145dViJqEaW_pFzyfQaqOtQX0xsardgjsEsG6XYsSqzBuizUZo3giglWF8k_sKTZSYy3LfECvs_SPXRABpbCNMqThFgUcx6q5WUjIj-UDhwmYV396zNkhFNuA5m4htM/UJxg9mgKM9g_cJAnuzlkGA32ySQq3buXDBlQbyQbanE),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-56_16k.wav,محمد هنالك أحوال لا يمكن يعني هي لا يمكن أن تكون يعني ظاهرة في في الأحوال الجوية أو غيرها من الأمور إلا أنها أمور ترافقنا في منازلنا بمعنى إلا بغينا نتحدثو على امتحان كيفاش؟ التوقعات ديال الوالدين ديالهم من جهة، الصورة لي عندهم على النجاح والفشل من جهة ثانية، وكاين مجموعة من التلاميذ هنايا كيبانو لينا بلي راه,Oujda_3-56.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/WVysasa0q4Ki8G3lk5oFEA/JmZWXmFOjZ2KJwgDgnxU0SjKM9hGrFuVVCermGwtoSUcOYK1GoINUWPEahPsGY84K3joiawx9HYaRzv-ZDBKG8lPzPoDJ9flM_qpVK_DIA-6jeA1_KxBAUS2_GIYjgJe7Z2TtQ_boX5yTJpAtKeFi5yPx86w3rf-kcKVyNhUrWE/K_a7yDcO3coubZS9Q_aX_r2NbtHvcGnc2Mt4_fPpSRQ),Of Casablanca,Mixed/Educated Moroccan Arabic,,Female,1,Oujda
Oujda_3-57_16k.wav,مبرّدين وما مهتمينش. أحيانا كيبان لك أودي هاد التلميذ هدا راه قابط البورطابل راه هادي، وراه خايف من الداخل، الداخل ديالو خايف ولكن ما كيبينش هاد الأمور هادي. أحيانا كتبان لنا في العصبية ديالتهم، أحيانا كتبان لنا، حنا حنا كنقولوا كآباء ولا كأمهات أولا كأولياء أمور أولا كغيرهم أن راه سوء التصرف أولا ما مربيش، لا راه ماشي ما مربيش، لا راه هداك الولد ماشي سيء السلوك، ولكن هذيك راها طريقة للتعبير على أنه راه متعب من الداخل، أنه يعاني,Oujda_3-57.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/KoX1Sb-NfjRfwkHHUanq5Q/G80PC3JUXxr_mje6t3dTTfVNZzUItmjHmLk16ea4I1qSwNTsweer_JQXHcaJrzn63yCf8TgwUFmxLMkNwcmvKP2Jb-OEnD4-rX33-Tn3UxIyHGcW8xvbDs8CmJByXhbGHhLegsmCE6eAZ8yai6N1lcw0rBOcLyoBMG8kliuSuN0/cfOsc6XTdy4M5kmhUVgmdrMqVUzO7gHfWksZL8TBrQ0),Of Casablanca,Mixed/Educated Moroccan Arabic,,Female,1,Oujda
Oujda_3-58_16k.wav,من الداخل بشكل أو بآخر وراه مشدود يعني راه الأعصاب ديالو إلا بغينا نقولو وحتى داك الوقيتة لي كيشد فيها البورطابل ديالو راه ماشي المعنى ديالها أنه راه كيستهتر لنا بالدراسة أو لا أحيانا راه كيقولنا بلي راني راه بالعكس راه يتناسى كيحاول داك الضغط ديال الامتحان وهدا يبعد عليه ولو لدقائق لذلك أول حاجة خاصنا نديروها هنايا هي نقراو السلوك ديال لولاد ديالنا ماشي كل عناد معناتو أنه ماشي إلا بغينا نقولو,Oujda_3-58.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/5zhNwTx2rrSLq6BxUG_mBA/mZklhyREUERhlrBRc8vvMg8n_2eG4zdogOAdnS99gTwZOVIvKpy2udfylnz5e-g35tCd2oUGLppjpbeo25yuq-PL_K73J0LE6ER8ajSZjeArmJGNmynPvObHA7BUZXss0ubtecrcFplJiY4LOg6K-YKpV_Kv_ke3E6g6kWB1f9k/Z_nx4lZecojQu0d5AeWrATt90yBVkGHef-00Suf7F9o),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-61_16k.wav,الفشل بحال لي كيهرب، كيخاف، نتا راه أصلا من الأول كتقول له وا شحال ديال الآباء وديال الأمهات كيبقاو على ولادهم، وا شوف فلان شوف فلان، ديك شوف فلان وشوف فلان راه حنا من نهار بدينا هاد البرنامج وكتقرب وقيتة الإمتحانات وحنا كنعاودوها كنأكدوها، ما تقولش لوليداتك هاد الأسلوب هدا. هنا كيبان دور ديال الأسرة. بدل ما نبقى نقول لولدي مباشرة واش نتا كسول؟ واش عاجبك هاد الحالة لي راك فيها؟ واش ما باغيش تنجح؟ نقدر بسيط العبارة نسول داك الوليد ولا داك البنية ديالي شنو لي راه مقلقك؟ شوف راه,Oujda_3-61.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/LIeh0uw3VTt_kCaG5SxMyA/kqMdgToT_7wnpi_dPaD58AUUn_U0WxxAoF7hRGBiuQrXtIvPV9gzpOLjLstXBoD7LXqeP8_E2DH-mbYFWR7hg7Pmtu6HNAsccj5t0FMQfov7PSO7wZWLThFf_Y-YDxrTrypjXmf6719QWdH0F3h-o_fzf5RFBbKn4EpnT5TpD5M/wCpe-OWN8orSfwd3-yyaFNjbxUrbHSurOUrFivPaLJI),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-78_16k.wav,ديالك محفز مزيان راه درتي هادي مزيانا هادشي هداك هو ما شوف الطفل كيف ما بغا يكون هاد الطفل هدا إلا وهو محتاج أنك تغدي النفس ديالو فقد ما غرستي هادشي هدا فيه وحاولتي أنك تبين لو أنه يقوم بتصرفات جيدة وأنه مهما كانت الأمور فهو راه يعني داك النتيجة ديالتو راها فعلا غادي تحدد المستقبل ديالو خصنا شوف نربطو,Oujda_3-78.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/09rJDs7AbDbEjhU9iuuykQ/mWA58wGuqh5-X0_SKwiiLykznbrtAk_fezv4llFsg4vkw4_ozxqhEbCpzW7-ZtmE1dCfmLtxTmRbH6bAkxbanCZeyDUedInwbp4d1VIgZBKyfMsE-lwRsKURqrluz6x58kZOTH1PMul2O2j4aBxq55VtsGA_hnwX3FKyoOmvQks/AuyrrXvFBLfTQw8FO_N6pIsKdlWbkPSVrPTsZ2OnhKg),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-100_16k.wav,راه الأحلام ديالهم غادي تمشي فزيرو، لا. من الأفضل أننا نقولو لولدنا هنايا فهاد اللحظة، حنا كنفتخرو بالجهد ديالك. راك فعلا هادشي هدا باغيينك تنجح، ولكن مي هاد النتيجة هادي ما كتختصرش الحب ديالنا ليك. فهمتي؟ هاد الجملة هادي بوحدها قادرة أنها تنقص داك الحمل الكبير وتحيد داك الولد ديالنا من داك الحالة لي راه فيها. راك أنت هو كلشي، راك أنت، اه. ولكن ما تقولهاش ليه بداك الطريقة، راك كتهضر مع مراهق. ما راكش كتهضر,Oujda_3-100.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/Zq14gWWRdZW3GPMgFNtKFg/43EvP0YTiC1oYMtSv038VX7_xfM1PlBwv8mgX_IYrI_f1OIwXw-s9iMDKaLpyklQp8XQn5C0AIGmBWB2faveSFxhBVR2lEAQUbhfQg7cW4ij6fCtj6G8NO0W9uWXyfwfIEF1PJbqrqZ1W4byespd6IUUcecQFZ9FbwgaVXi9WyE/HwWlQZ8BX2x1bg-ltZhWJtkTC4pqEZsCe99-r2Rksrs),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-162_16k.wav,قبل ردود الفعل. أصبحت نموذجا يحتذى به في عديد من الدول. التجربة المغربية في المجال الأمني أصبحت علامة مهمة تبين إلى أي حد أن المغرب عمل على الإستفادة من خبرات علمية وعملية من العمل على أن يكون فاعلا وقويا و قادرا على,Oujda_3-162.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/ktOfntT1MxhqJzNqDRvn0A/ftRB91t-DPw72mn_NsQOnA4hebRIBJnTdbCEtCbDwI25LNC4M2gCZferSesH7wDl_0IM4aOBlZP66c2TXuHE1ZuV8jOVdAZZ4LAI0zdJrFBQpwdCIoCUU2XOv7v7s5LmDLiLzCL3aF9rxKiBSlXl9aZsaURjGavC57EMGRCzI8s/8V3WzuC95908zqvpK7JT0QerL-QUMp4x8Mi2yCD4z-E),Of Casablanca,Standard Arabic,,Male,1,Oujda
Oujda_3-191_16k.wav,مقارنة ب سيمانة لي دازت. بحال الشاري عاد دخل. لا الخير موجود و الثمن كاين تاني. و الغلا. الغلا تزايد. مية هو مية و ربعين و صغيور مية و خمسين شنو غاتشري. راه طالع أخويا بواحد 1000 درهم تقريبا فالحولي. 500 درهم فالرقيق. 1000 1000 درهم 1500 درهم فالغليض. و الرقيق زايدا فيه هادي 1000 درهم. كتراوح ما بين 50 و طلع الفوق درويش فين فين يعيد. إلى بغيتي تعيد,Oujda_3-191.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/for0ofbWjA1VtDveBbA9Gg/7rwyZdQQNH2IO8Ld0wkT8aDWJRmMNhe8HNCGE98jF86H0ZOOP868TEdvgsBtXLxmJ93sgcbMce3aSPRMKZiaV_MYftWuWba4j6NyNXTtH4lSpESGb8V0TtNaXjWzwgEIW97HFne8SgcAffq-DCmF-tVO9oAfw8gnj5aqxkT5qTM/1UbLIt9_XECfT_i2slxRorjoG1gVR38AOBQ6GfRl-NY),Of Casablanca,Moroccan Arabic,,Male,3+,Oujda
Oujda_3-212_16k.wav,جوج سلسلات د العنق من نوع الحلبي ومعلق فشي وحدة فيهم مصحف كبير. وما تنساش تجيب لها سلسلة ديال الراجل حتى هي حيت راه ولات موضة هاد الساعة. وما تنساش ملي تلبس التكاشط غادي يخصها مضمة خليجية. وهادو كلهم يكونوا ديال الذهب من عيار واحد وعشرين. أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه أوه - أ سي الجيلالي أ سي الجيلالي الله يهديك. وماشي لقيتو الراجل مسكين درويش وسكوتي وبغيتو تاكلوه وتجغمطوه في مرة. أجي,Oujda_3-212.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/BO6Gk3aT-7ZQnuY4aB9rTQ/_JkrMqFztbtRvq1CM501nAr5y0bcHn7mYwk8yrAlvnBr-3oYEDp7qypG5unP8lc9XvQaWeMVfUzv0kVUUcYwOJ_1ZgqztJR6DJbMDk7gCAMKySBLMVBUzsrQhL-AyvHCMm7ICiJjM-oByYD5s7bMO8zvO9v96Q8VEfrcGSEh_Pg/1Dv5DXgccDu2ew4FXzGURcyrVis_SH7O2dlcTkVLmuk),Of Casablanca,Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-220_16k.wav,وفالحقيقة أختي هو راه شاريك ومستعد يضحي بكلشي على ودك. ولكن نتيا واش زعما غادي تحبيه بحال لي كيحبك؟ ما نخبيش عليك أختي سامية. شحال هادي وأنا كنحبو. غير كنت كنتفشش عليه. بالحق اليوم تزاد حبي ليه. وليت حتى أنا مستعدة نضحي معاه بكلشي. ايوا. دابا على خاطرك؟ بارك الله فيك أ ماما. عندك يسحاب لك أ بنيتي أنا واقفة فطريقك. بالعكس. أنا راه بغيت غير سعادتك.,Oujda_3-220.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/j6h-AQ_2o0fX74nl66fVGQ/KYLPFCdxObI1ur6logJwZ3zwK28hjkWvVDANqf7bUDL9eflqY9v-mqPNA_PbJvuML64er-60UwE-E38KRCkepUQdFZ1tkG6dEjb4pIFrOlmauuJtzZhaIZ6I9gH9yE0f5dIi6a0ynIEN1Qs6CVv6EXT4wkjavBgv2Lgn7JwoMgI/H9ZqGnabSeK21fCejRb_rCM8rTBtG0oLEs7hL65LL_A),Of Casablanca,Moroccan Arabic,,Female,3,Oujda
Oujda_3-223_16k.wav,إيوا لاواه، حتى فالخطوبة كنتو تعرضو عليا، باش غير نهضر مع عائلة العريس، حيت عارفك نتي كتحشمي. أشمن عائلة العريس؟ هذا راه مقطوع من شجرة، لا بو لا أم لا خو لا خت. آه، هذا هو العريس وإلا فلا. كون غير جاب لي ربي لبنيتي حتى أنا شي عريس بحالو. أويلي، بنتك راها باقا عندها غير تلطاش العام، باقا بعيدة على الزواج. الزواج أ لالة خاصو يكون فالصغر، ماشي فالكبر، باش لولاد كيكبرو مقادين مع باواتهم. إيوا الله,Oujda_3-223.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/kixy86McVk0yxcSca8805g/TRClSpO3JD4fp9IXzRYY8U5HoeSbbjg1Fkcdleu3YrQNkHIkdla2p0R7ITHFP4RCi2EU-wsC9yR1kWZptyJNL9wsPZMUESl7JASOFm3RasuowQlk58clshkkgE1a9TtG_VkUMKyB8bHiLo_gS1muFUwqPLinyU3suHti0ngEINw/BcfnozYywmUrlRiWBzXU8pRQLwR7r_87YxiLjbcP9RM),Of Casablanca,Moroccan Arabic,,Female,2,Oujda
Oujda_3-229_16k.wav,حمرتي وجهي قدام عائلتي. ولكن هاديك الشروط راه غير قالتهم مي باش زعما تعكزك. ولكن نتا كنتي راجل. ما خليتي ليها فين تهضر. شوفي يا لالة إلهام. أنا راه قلت ليك بلي نتي هي أعز حاجة عندي فهاد الدنيا. وأنا مستعد نضحي بعمري على ودك. لا خويا علال. لي قدرتي عليها ديرها. ولي جاتك صعيبة بلا بيها. إيوا حتى حاجة ما عندي صعيبة. المهم قولي ليا,Oujda_3-229.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/MjsL700fiVFhgurkjUeaeQ/T0fDNRFwMRzziZ9HTZXW4TPxeMwANTrtg-66LkY3R9DyN9q_QhE_DSIZP5F0m6E5-DSH71XIzuUJ8mDorBjoFVwo5Jw3Pp1SsKkuiTh6QUrHGyqU5EGbDYVnysg2l3Tiq0kmvnuD9XekUoJt3mO85aWLAWGgbA1YUyBQNoyHZxU/yCbnDz7G1fOEtX5d1HWS_bq8LZZdazd-aInhIDpM9MY),Of Casablanca,Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-231_16k.wav,العرس. لا غير خلي كلشي حتى لصيف لي قلت ليك. ايوا أنا مازال كنتسنى واحد صاحبي يصيفط ليا السلعة باش نسلكها ليه. وعلاش ما ديرش بناقص منها؟ أنا بغيت نعملها، ولكن خممت زعما نجمع شوية ديال الفلوس نقدو بهم نبداو الحياة الشريفة، ها؟ ايوا خويا حضي راسك، راه دابا وليتي مسؤول عليا ولا لا؟ معلوم، أنا,Oujda_3-231.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/GyyJBK5xFAUoaVOtbCq0mA/GuKAs48hoZUh2M0z61z4gaNwZhuGxI_SxXlQOwikvS3UNVY7nSh6LjBySahJJPqQ-j8bJjaX4v2EI2jZbmmYVmEVta-5rxXL3Lx3544u9PvyEUmfTdRprcpYRs2oucK0apV0Vxhey-qLhOP3rH_RLt8rofSkQ1qEdLCCKPnP810/10Xu3NjJy0R6kI1eIi9DN4NAOjGD39NnlnvtiSgEVeY),Of Casablanca,Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_4-16_16k.wav,التلقيح الوقائية لي كتقوم بها المصالح البيطرية التابعة للمكتب الوطني للسلامة الصحية للمنتجات الغذائية. هادشي كيتم يعني بالتعاون مع البياطرة الخواص وكذلك السلطات المحلية. هاد العمليات ديال التلقيح الحمد لله كيما قلت لك يعني هما لي خلاو هاد القطيع ديالنا يكون فواحد الحالة صحية. مثلا يعني الأواخر,Oujda_4-16.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/v4AJHr37RTryrEu_ZR4Ddw/GhF_gPqabJlqoT38v9FD4ckRD0O1G-EoVYyNH879uktOibP9_o4NEngVRJ4nmTVFUaBoNHX9s-vleGhY9L0k7oEQQz3xJEF5BJj0bH1YVpCqe7YRodYsi-EFW3kCRoXGumT5ZThJQgbo9lZS-QlK7t9yeJlgvhXlUbecQb_aXLg/YBcBDOKqVAH1eyT0U5RU4hsyx59vkYyR6JFdn1mDQ7g),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_4-17_16k.wav,ديال العام لي داز كانت واحد الحملة ديال التلقيح ديال الحمى القلاعية كانت أيضا كانت تلقيح ضد التسممات المعوية وكان العلاج ديال الأغنام والماعز ضد الطفيليات الداخلية والخارجية. هاد الحملة كانت ف 2025 من من شتنبر حتال دجنبر. وكانت أيضا واحد الحملة هاد العام حتى هي كانت ضد الحمى القلاعية وكان التلقيح هاد العام يعني,Oujda_4-17.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/eEJT2vMp_2dPlrNUdG42KA/ZlWmbk6XU-WhEgBI13tzgzLTIcJj3k6xp9iZMtMM1zuulokxOoFV44l_b7foyeW3B9cD18aniI_19tn7-19GQoex5J_T288fb3veqXnyvkq0sIuDE7Sii2Ljme0smbEEzPz_ktB4h9V0yNw19qOC9zu8h48PbJ3uYqBFAFSeJtI/X_FeDdRW_LNJ-I0wPoGZEjX6hW75JV2248ArPUnJi7w),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_4-24_16k.wav,الخاص بهاد المناسبة كيما قلت لك يعني المراقبة هي كتكون ديما مستمرة نعم ولكن منين كيقرب العيد كيكون كيدار واحد البرنامج الخاص يعني بعيد الأضحى المبارك باش هاد الشعيرة الدينية تمر فأحسن الظروف فهاد الإطار المكتب قام بالتسجيل ديال الكسابة هاد التسجيل بدا من من يناير هاد التسجيل كيخص الكسابة لي كيسمّنوا الأغنام ديالهم,Oujda_4-24.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/cpRiXHT640XZ8AXNjd4vpA/6Vmnqup54dV9Ee6bMbFzPvRDgnjfLI1DwDWpnBW6C-nOlmpJ6BecE4ixInxpxtUnCA5VrJVCEKBux8dV62BOQNKziVm90M2TxYV0uEv8XhlTGcYGAutTOkf9tjuSvUpsZi0-a28NoAadH6UvBsvfMsaRvrnKWpjxjt2owSp3_Ks/DFOJRfvfYZuP0WgFBnp2PYSe7b6xlOFRpqVwcUz8eJs),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
